id,pred,Team1,Team2,Season
2016_1124_1277,0.287140603992,Baylor,Michigan St,2016
2016_1124_1292,0.856174475792,Baylor,MTSU,2016
2016_1124_1314,0.206411677805,Baylor,North Carolina,2016
2016_1124_1320,0.736099393497,Baylor,Northern Iowa,2016
2016_1124_1323,0.539933775263,Baylor,Notre Dame,2016
2016_1124_1328,0.329152003385,Baylor,Oklahoma,2016
2016_1124_1332,0.325585634887,Baylor,Oregon,2016
2016_1124_1333,0.706115407437,Baylor,Oregon St,2016
2016_1124_1338,0.550626253021,Baylor,Pittsburgh,2016
2016_1124_1344,0.628340559887,Baylor,Providence,2016
2016_1124_1345,0.375028873759,Baylor,Purdue,2016
2016_1124_1355,0.761689945823,Baylor,S Dakota St,2016
2016_1124_1371,0.546086031152,Baylor,Seton Hall,2016
2016_1124_1372,0.611630687359,Baylor,SF Austin,2016
2016_1124_1380,0.947244148816,Baylor,Southern Univ,2016
2016_1124_1386,0.569138798992,Baylor,St Joseph's PA,2016
2016_1124_1392,0.725036651543,Baylor,Stony Brook,2016
2016_1124_1393,0.620640127825,Baylor,Syracuse,2016
2016_1124_1396,0.752209061672,Baylor,Temple,2016
2016_1124_1400,0.561532511807,Baylor,Texas,2016
2016_1124_1401,0.40118981683,Baylor,Texas A&M,2016
2016_1124_1403,0.607767208085,Baylor,Texas Tech,2016
2016_1124_1409,0.679725467976,Baylor,Tulsa,2016
2016_1124_1421,0.862832901964,Baylor,UNC Asheville,2016
2016_1124_1423,0.769088656209,Baylor,UNC Wilmington,2016
2016_1124_1425,0.602236097055,Baylor,USC,2016
2016_1124_1428,0.463845076468,Baylor,Utah,2016
2016_1124_1433,0.577973669609,Baylor,VA Commonwealth,2016
2016_1124_1435,0.504811001444,Baylor,Vanderbilt,2016
2016_1124_1437,0.26558259106,Baylor,Villanova,2016
2016_1124_1438,0.260946415487,Baylor,Virginia,2016
2016_1124_1451,0.87942778248,Baylor,Weber St,2016
2016_1124_1452,0.309269253459,Baylor,West Virginia,2016
2016_1124_1453,0.848507499666,Baylor,WI Green Bay,2016
2016_1124_1455,0.444526329724,Baylor,Wichita St,2016
2016_1124_1458,0.58238652646,Baylor,Wisconsin,2016
2016_1124_1462,0.380192056819,Baylor,Xavier,2016
2016_1124_1463,0.675750156699,Baylor,Yale,2016
2016_1138_1139,0.189969886828,Buffalo,Butler,2016
2016_1138_1143,0.154775229933,Buffalo,California,2016
2016_1138_1151,0.379186809188,Buffalo,Chattanooga,2016
2016_1138_1153,0.165391145396,Buffalo,Cincinnati,2016
2016_1138_1160,0.245050044451,Buffalo,Colorado,2016
2016_1138_1163,0.213371070666,Buffalo,Connecticut,2016
2016_1138_1167,0.455549014735,Buffalo,CS Bakersfield,2016
2016_1138_1173,0.288264336893,Buffalo,Dayton,2016
2016_1138_1181,0.0962966183133,Buffalo,Duke,2016
2016_1138_1192,0.82812792537,Buffalo,F Dickinson,2016
2016_1138_1195,0.680350847856,Buffalo,FL Gulf Coast,2016
2016_1138_1201,0.433405564691,Buffalo,Fresno St,2016
2016_1138_1211,0.172853304966,Buffalo,Gonzaga,2016
2016_1138_1214,0.69748749148,Buffalo,Hampton,2016
2016_1138_1218,0.303719528596,Buffalo,Hawaii,2016
2016_1138_1221,0.828485301484,Buffalo,Holy Cross,2016
2016_1138_1231,0.115931613851,Buffalo,Indiana,2016
2016_1138_1233,0.454567700245,Buffalo,Iona,2016
2016_1138_1234,0.133801867217,Buffalo,Iowa,2016
2016_1138_1235,0.144161010142,Buffalo,Iowa St,2016
2016_1138_1242,0.0627470293286,Buffalo,Kansas,2016
2016_1138_1246,0.0730226672551,Buffalo,Kentucky,2016
2016_1138_1268,0.148473192737,Buffalo,Maryland,2016
2016_1138_1274,0.0933075398982,Buffalo,Miami FL,2016
2016_1138_1276,0.266268906762,Buffalo,Michigan,2016
2016_1138_1277,0.0739548129644,Buffalo,Michigan St,2016
2016_1138_1292,0.507814880585,Buffalo,MTSU,2016
2016_1138_1314,0.043340545118,Buffalo,North Carolina,2016
2016_1138_1320,0.393730190133,Buffalo,Northern Iowa,2016
2016_1138_1323,0.185521572302,Buffalo,Notre Dame,2016
2016_1138_1328,0.0935068874273,Buffalo,Oklahoma,2016
2016_1138_1332,0.0781153442995,Buffalo,Oregon,2016
2016_1138_1333,0.325759951727,Buffalo,Oregon St,2016
2016_1138_1338,0.181553208484,Buffalo,Pittsburgh,2016
2016_1138_1344,0.251881181442,Buffalo,Providence,2016
2016_1138_1345,0.100131699641,Buffalo,Purdue,2016
2016_1138_1355,0.365717769616,Buffalo,S Dakota St,2016
2016_1138_1371,0.1902180253,Buffalo,Seton Hall,2016
2016_1138_1372,0.24176752324,Buffalo,SF Austin,2016
2016_1138_1380,0.721947160146,Buffalo,Southern Univ,2016
2016_1138_1386,0.217091997374,Buffalo,St Joseph's PA,2016
2016_1138_1392,0.348115596575,Buffalo,Stony Brook,2016
2016_1138_1393,0.272280740627,Buffalo,Syracuse,2016
2016_1138_1396,0.394422731326,Buffalo,Temple,2016
2016_1138_1400,0.203013866038,Buffalo,Texas,2016
2016_1138_1401,0.127518945745,Buffalo,Texas A&M,2016
2016_1138_1403,0.237373735926,Buffalo,Texas Tech,2016
2016_1138_1409,0.292921440447,Buffalo,Tulsa,2016
2016_1138_1421,0.526516564605,Buffalo,UNC Asheville,2016
2016_1138_1423,0.367722017629,Buffalo,UNC Wilmington,2016
2016_1138_1425,0.238207693397,Buffalo,USC,2016
2016_1138_1428,0.15233196689,Buffalo,Utah,2016
2016_1138_1433,0.211053834448,Buffalo,VA Commonwealth,2016
2016_1138_1435,0.167622397691,Buffalo,Vanderbilt,2016
2016_1138_1437,0.067318188712,Buffalo,Villanova,2016
2016_1138_1438,0.0618209541478,Buffalo,Virginia,2016
2016_1138_1451,0.548115947671,Buffalo,Weber St,2016
2016_1138_1452,0.0705668498013,Buffalo,West Virginia,2016
2016_1138_1453,0.477289469798,Buffalo,WI Green Bay,2016
2016_1138_1455,0.140046168608,Buffalo,Wichita St,2016
2016_1138_1458,0.206735817721,Buffalo,Wisconsin,2016
2016_1138_1462,0.106226674211,Buffalo,Xavier,2016
2016_1138_1463,0.266035711191,Buffalo,Yale,2016
2016_1139_1143,0.440671051713,Butler,California,2016
2016_1139_1151,0.704761311912,Butler,Chattanooga,2016
2016_1139_1153,0.435890220192,Butler,Cincinnati,2016
2016_1139_1160,0.565215608188,Butler,Colorado,2016
2016_1139_1163,0.510458573319,Butler,Connecticut,2016
2016_1139_1167,0.791694517214,Butler,CS Bakersfield,2016
2016_1139_1173,0.6089592,Butler,Dayton,2016
2016_1139_1181,0.301938751566,Butler,Duke,2016
2016_1139_1192,0.966845404861,Butler,F Dickinson,2016
2016_1139_1195,0.917272469052,Butler,FL Gulf Coast,2016
2016_1139_1201,0.767362038504,Butler,Fresno St,2016
2016_1139_1211,0.439867734213,Butler,Gonzaga,2016
2016_1139_1214,0.922799841729,Butler,Hampton,2016
2016_1139_1218,0.611844574235,Butler,Hawaii,2016
2016_1139_1221,0.963135666666,Butler,Holy Cross,2016
2016_1139_1231,0.334368365666,Butler,Indiana,2016
2016_1139_1233,0.76126928262,Butler,Iona,2016
2016_1139_1234,0.380832194022,Butler,Iowa,2016
2016_1139_1235,0.388965803732,Butler,Iowa St,2016
2016_1139_1242,0.229110118653,Butler,Kansas,2016
2016_1139_1246,0.283843979156,Butler,Kentucky,2016
2016_1139_1268,0.394205725752,Butler,Maryland,2016
2016_1139_1274,0.296057438074,Butler,Miami FL,2016
2016_1139_1276,0.554426511071,Butler,Michigan,2016
2016_1139_1277,0.251580948932,Butler,Michigan St,2016
2016_1139_1292,0.822376364939,Butler,MTSU,2016
2016_1139_1314,0.172579513462,Butler,North Carolina,2016
2016_1139_1320,0.691876187083,Butler,Northern Iowa,2016
2016_1139_1323,0.467245505038,Butler,Notre Dame,2016
2016_1139_1328,0.298113436226,Butler,Oklahoma,2016
2016_1139_1332,0.269838664992,Butler,Oregon,2016
2016_1139_1333,0.657783244062,Butler,Oregon St,2016
2016_1139_1338,0.48252493121,Butler,Pittsburgh,2016
2016_1139_1344,0.552576340288,Butler,Providence,2016
2016_1139_1345,0.311068579971,Butler,Purdue,2016
2016_1139_1355,0.706222305959,Butler,S Dakota St,2016
2016_1139_1371,0.48326562242,Butler,Seton Hall,2016
2016_1139_1372,0.553256151337,Butler,SF Austin,2016
2016_1139_1380,0.936665331536,Butler,Southern Univ,2016
2016_1139_1386,0.504300988451,Butler,St Joseph's PA,2016
2016_1139_1392,0.664795684222,Butler,Stony Brook,2016
2016_1139_1393,0.56425695937,Butler,Syracuse,2016
2016_1139_1396,0.701172338108,Butler,Temple,2016
2016_1139_1400,0.513266121001,Butler,Texas,2016
2016_1139_1401,0.37157212701,Butler,Texas A&M,2016
2016_1139_1403,0.553773768114,Butler,Texas Tech,2016
2016_1139_1409,0.622721019777,Butler,Tulsa,2016
2016_1139_1421,0.827063506866,Butler,UNC Asheville,2016
2016_1139_1423,0.717975668245,Butler,UNC Wilmington,2016
2016_1139_1425,0.545504619309,Butler,USC,2016
2016_1139_1428,0.397415279116,Butler,Utah,2016
2016_1139_1433,0.516729482611,Butler,VA Commonwealth,2016
2016_1139_1435,0.446813071812,Butler,Vanderbilt,2016
2016_1139_1437,0.228870174513,Butler,Villanova,2016
2016_1139_1438,0.223665037751,Butler,Virginia,2016
2016_1139_1451,0.839847782991,Butler,Weber St,2016
2016_1139_1452,0.25685937675,Butler,West Virginia,2016
2016_1139_1453,0.819077973147,Butler,WI Green Bay,2016
2016_1139_1455,0.402853389075,Butler,Wichita St,2016
2016_1139_1458,0.511999847259,Butler,Wisconsin,2016
2016_1139_1462,0.32035107614,Butler,Xavier,2016
2016_1139_1463,0.600253378179,Butler,Yale,2016
2016_1143_1151,0.763981419906,California,Chattanooga,2016
2016_1143_1153,0.494744780714,California,Cincinnati,2016
2016_1143_1160,0.626019676636,California,Colorado,2016
2016_1143_1163,0.593821458599,California,Connecticut,2016
2016_1143_1167,0.836931296019,California,CS Bakersfield,2016
2016_1143_1173,0.673976517385,California,Dayton,2016
2016_1143_1181,0.392871441905,California,Duke,2016
2016_1143_1192,0.974065782013,California,F Dickinson,2016
2016_1143_1195,0.936009537759,California,FL Gulf Coast,2016
2016_1143_1201,0.810952384473,California,Fresno St,2016
2016_1143_1211,0.531439272787,California,Gonzaga,2016
2016_1143_1214,0.938560152056,California,Hampton,2016
2016_1143_1218,0.676093457147,California,Hawaii,2016
2016_1143_1221,0.971596256967,California,Holy Cross,2016
2016_1143_1231,0.418093282391,California,Indiana,2016
2016_1143_1233,0.815103998355,California,Iona,2016
2016_1143_1234,0.448806542154,California,Iowa,2016
2016_1143_1235,0.482047417065,California,Iowa St,2016
2016_1143_1242,0.298363476744,California,Kansas,2016
2016_1143_1246,0.362733079901,California,Kentucky,2016
2016_1143_1268,0.484716366382,California,Maryland,2016
2016_1143_1274,0.387862143412,California,Miami FL,2016
2016_1143_1276,0.645551193778,California,Michigan,2016
2016_1143_1277,0.319260715339,California,Michigan St,2016
2016_1143_1292,0.863429810609,California,MTSU,2016
2016_1143_1314,0.22549293973,California,North Carolina,2016
2016_1143_1320,0.757708471249,California,Northern Iowa,2016
2016_1143_1323,0.553683242745,California,Notre Dame,2016
2016_1143_1328,0.362619305641,California,Oklahoma,2016
2016_1143_1332,0.340065512875,California,Oregon,2016
2016_1143_1333,0.714915763302,California,Oregon St,2016
2016_1143_1338,0.56242099713,California,Pittsburgh,2016
2016_1143_1344,0.634749972558,California,Providence,2016
2016_1143_1345,0.383905780877,California,Purdue,2016
2016_1143_1355,0.764951818781,California,S Dakota St,2016
2016_1143_1371,0.558547027428,California,Seton Hall,2016
2016_1143_1372,0.645113737347,California,SF Austin,2016
2016_1143_1380,0.950108052188,California,Southern Univ,2016
2016_1143_1386,0.584536922351,California,St Joseph's PA,2016
2016_1143_1392,0.734120025681,California,Stony Brook,2016
2016_1143_1393,0.63206365112,California,Syracuse,2016
2016_1143_1396,0.761516848696,California,Temple,2016
2016_1143_1400,0.588667891141,California,Texas,2016
2016_1143_1401,0.43716383691,California,Texas A&M,2016
2016_1143_1403,0.623784437585,California,Texas Tech,2016
2016_1143_1409,0.690402178422,California,Tulsa,2016
2016_1143_1421,0.862300123829,California,UNC Asheville,2016
2016_1143_1423,0.783099535695,California,UNC Wilmington,2016
2016_1143_1425,0.610035320399,California,USC,2016
2016_1143_1428,0.478893310527,California,Utah,2016
2016_1143_1433,0.604744085273,California,VA Commonwealth,2016
2016_1143_1435,0.531753037172,California,Vanderbilt,2016
2016_1143_1437,0.296163882802,California,Villanova,2016
2016_1143_1438,0.286692796295,California,Virginia,2016
2016_1143_1451,0.876362220187,California,Weber St,2016
2016_1143_1452,0.322163401821,California,West Virginia,2016
2016_1143_1453,0.857309039332,California,WI Green Bay,2016
2016_1143_1455,0.485040260892,California,Wichita St,2016
2016_1143_1458,0.592398364624,California,Wisconsin,2016
2016_1143_1462,0.390354579553,California,Xavier,2016
2016_1143_1463,0.666800529826,California,Yale,2016
2016_1151_1153,0.255806342088,Chattanooga,Cincinnati,2016
2016_1151_1160,0.356774507871,Chattanooga,Colorado,2016
2016_1151_1163,0.320015424212,Chattanooga,Connecticut,2016
2016_1151_1167,0.589295755091,Chattanooga,CS Bakersfield,2016
2016_1151_1173,0.389383545896,Chattanooga,Dayton,2016
2016_1151_1181,0.153708299642,Chattanooga,Duke,2016
2016_1151_1192,0.902613594576,Chattanooga,F Dickinson,2016
